parishName,lat,lon,has24HourAdoration,activityName,dayOfWeek,hourOfDay,minute,duration
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,mass,6,16,0,60
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,mass,0,10,0,60
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,mass,1,8,0,60
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,mass,2,8,0,60
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,confession,6,15,0,30
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,adoration,1,8,0,420
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,adoration,2,8,0,420
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,adoration,3,8,0,420
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,adoration,4,8,0,420
"St. Anthony of Padua, Lorain",41.475318,-82.160151,FALSE,adoration,5,8,0,420
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,6,16,30,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,6,18,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,0,8,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,0,10,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,0,12,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,1,8,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,2,8,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,3,8,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,4,8,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,mass,5,8,0,60
"St. Anthony of Padua, Parma",41.381438,-81.712978,FALSE,confession,5,15,0,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,6,8,0,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,6,16,0,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,0,8,0,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,0,10,30,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,0,17,15,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,1,8,0,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,2,17,15,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,3,12,5,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,4,12,5,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,mass,5,12,5,60
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,confession,6,15,0,45
"St. Augustine, Barberton",41.016322,-81.612722,TRUE,confession,1,18,0,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,6,16,15,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,0,8,0,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,0,11,0,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,1,17,30,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,2,17,30,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,3,17,30,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,4,17,30,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,mass,5,17,30,60
"St. Augustine, Cleveland",41.478706,-81.691869,FALSE,confession,6,15,30,30
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,6,16,30,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,0,9,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,0,11,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,1,7,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,2,7,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,3,7,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,4,7,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,mass,5,7,0,60
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,confession,6,15,45,30
"St. Barbara, Cleveland",41.451316,-81.691312,FALSE,confession,0,10,45,15
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,6,8,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,6,17,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,0,8,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,0,11,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,0,17,30,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,1,8,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,2,8,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,3,7,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,4,7,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,mass,5,8,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,confession,6,9,0,30
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,confession,6,15,30,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,confession,3,18,0,60
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,6,9,0,840
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,0,12,0,660
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,1,8,0,870
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,2,8,0,870
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,3,8,0,870
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,4,8,0,870
"St. Barnabas, Northfield",41.311207,-81.537867,FALSE,adoration,5,8,0,870
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,6,16,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,0,9,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,0,11,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,1,8,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,2,8,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,3,8,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,mass,5,8,0,60
"St. Bartholomew, Middleburg Heights",41.366718,-81.802356,FALSE,confession,6,15,0,30
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,6,5,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,6,17,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,0,9,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,0,11,30,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,0,17,30,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,1,8,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,2,8,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,3,8,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,4,8,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,mass,5,8,0,60
"St. Basil The Great, Brecksville",41.325556,-81.627764,FALSE,confession,6,15,30,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,6,16,30,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,0,9,0,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,0,11,0,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,1,9,0,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,2,9,0,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,3,9,0,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,mass,5,9,0,60
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,confession,6,15,30,30
"St. Bede the Venerable, Mentor",41.720522,-81.31183,FALSE,adoration,5,9,0,390
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,6,8,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,6,17,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,0,8,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,0,9,5,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,0,11,30,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,1,9,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,2,8,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,3,9,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,4,8,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,mass,5,9,0,60
"St. Bernadette, Westlake",41.454343,-81.886538,FALSE,confession,6,16,0,45
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,6,16,30,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,0,10,0,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,0,12,0,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,0,20,0,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,1,12,10,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,2,12,10,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,3,12,10,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,4,12,10,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,mass,5,12,10,60
"St. Bernard, Akron",41.078107,-81.51825,FALSE,confession,5,15,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,6,8,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,6,17,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,0,10,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,1,8,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,2,8,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,3,8,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,4,8,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,mass,5,8,0,60
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,confession,6,16,30,30
"St. Boniface, Cleveland",41.457758,-81.724701,FALSE,confession,0,9,0,30
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,6,17,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,0,9,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,0,11,30,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,1,8,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,2,8,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,3,8,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,4,8,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,mass,5,8,0,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,confession,6,15,30,60
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,adoration,1,13,0,420
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,adoration,2,13,0,420
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,adoration,3,13,0,420
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,adoration,4,13,0,420
"St. Brendan, North Olmsted",41.42692,-81.882623,FALSE,adoration,5,13,0,420
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,6,16,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,6,17,30,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,0,8,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,0,10,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,0,12,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,1,8,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,2,8,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,3,8,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,4,8,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,mass,5,8,0,60
"St. Bridget of Kildare, Parma",41.408367,-81.759553,FALSE,confession,6,15,0,30
"St. Casimir, Cleveland",41.52428,-81.630317,FALSE,mass,0,11,30,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,6,17,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,0,8,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,0,11,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,1,7,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,2,7,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,3,7,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,4,7,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,mass,5,7,0,60
"St. Casimir, Euclid",41.584164,-81.553839,FALSE,confession,6,16,0,30
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,6,16,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,0,8,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,0,10,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,0,12,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,0,17,30,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,1,7,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,1,19,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,2,7,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,2,8,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,2,19,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,3,7,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,3,19,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,4,7,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,4,8,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,4,19,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,5,7,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,mass,5,19,0,60
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,confession,6,15,0,45
"St. Charles Borromeo, Parma",41.402756,-81.733955,TRUE,confession,6,17,0,30
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,6,17,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,0,8,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,0,10,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,0,11,30,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,1,11,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,2,11,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,3,11,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,4,11,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,mass,5,11,0,60
"St. Christopher, Rocky River",41.477377,-81.844393,FALSE,confession,6,16,0,30
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,6,16,30,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,0,8,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,0,10,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,0,12,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,1,8,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,2,8,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,3,8,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,4,8,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,mass,5,8,0,60
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,confession,6,15,30,30
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,adoration,6,9,0,180
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,adoration,1,9,0,420
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,adoration,2,9,0,420
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,adoration,3,9,0,420
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,adoration,4,9,0,420
"St. Clare, Lyndhurst",41.521258,-81.474927,FALSE,adoration,5,9,0,420
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,6,16,30,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,0,8,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,0,10,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,0,12,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,1,8,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,2,8,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,3,8,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,4,8,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,mass,5,8,0,60
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,confession,6,16,0,30
"St. Clarence, North Olmsted",41.40188,-81.954045,FALSE,adoration,4,9,0,660
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,6,8,0,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,6,16,0,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,0,9,0,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,0,11,0,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,1,17,15,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,2,8,0,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,3,17,15,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,4,8,0,60
"St. Clement, Lakewood",41.476758,-81.795508,TRUE,mass,5,17,15,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,mass,6,16,0,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,mass,0,8,0,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,mass,0,10,0,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,mass,0,11,45,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,mass,3,11,0,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,mass,5,11,0,60
"St. Colette, Brunswick",41.266793,-81.78616,FALSE,confession,6,15,0,30
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,6,17,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,0,9,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,0,11,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,1,8,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,2,8,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,4,8,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,mass,5,8,0,60
"St. Colman, Cleveland",41.47603,-81.729672,FALSE,confession,6,16,30,30
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,6,8,5,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,6,16,0,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,0,8,0,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,0,10,0,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,0,12,0,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,0,17,30,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,1,8,5,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,2,8,5,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,3,8,5,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,4,8,5,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,mass,5,8,5,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,confession,6,14,30,60
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,6,9,0,720
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,0,9,0,720
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,1,9,0,720
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,2,9,0,720
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,3,9,0,720
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,4,9,0,720
"St. Columbkille, Parma",41.382375,-81.686278,FALSE,adoration,5,9,0,720
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,6,17,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,0,9,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,0,11,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,1,8,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,2,8,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,3,8,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,4,8,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,mass,5,7,0,60
"St. Cyprian, Perry",41.778233,-81.135466,FALSE,confession,6,16,0,45
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,6,6,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,6,17,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,0,9,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,0,11,15,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,1,6,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,1,8,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,2,6,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,2,8,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,3,6,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,3,8,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,4,6,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,5,6,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,mass,5,8,0,60
"St. Dominic, Shaker Heights",41.466084,-81.545459,FALSE,confession,6,16,0,30
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,6,17,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,0,8,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,1,18,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,2,8,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,3,8,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,4,8,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,mass,5,8,0,60
"St. Edward, Parkman",41.372542,-81.06569,FALSE,confession,6,16,15,30
"St. Edward, Parkman",41.372542,-81.06569,FALSE,adoration,4,10,0,480
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,6,17,0,60
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,0,11,15,60
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,1,9,0,60
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,2,9,0,60
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,3,9,0,60
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,4,9,0,60
"St. Emeric, Cleveland",41.486465,-81.702233,FALSE,mass,5,9,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,6,16,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,0,9,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,0,11,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,2,19,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,3,9,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,4,9,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,mass,5,9,0,60
"St. Elizabeth Ann Seton, Columbia Station",41.311413,-81.931575,FALSE,confession,6,15,0,30
"St. Elizabeth of Hungry, Cleveland",41.4851,-81.623382,FALSE,mass,6,9,0,60
"St. Elizabeth of Hungry, Cleveland",41.4851,-81.623382,FALSE,mass,0,9,0,60
"St. Elizabeth of Hungry, Cleveland",41.4851,-81.623382,FALSE,confession,0,9,0,15
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,6,17,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,0,9,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,0,11,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,1,11,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,2,11,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,3,11,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,mass,4,11,0,60
"St. Eugene, Cuyahoga Falls",41.141567,-81.45799,FALSE,confession,6,16,15,30
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,6,8,5,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,6,17,0,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,6,18,30,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,0,7,0,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,0,9,0,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,0,11,0,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,1,8,5,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,2,8,5,60
